Visit_ID,Guest_ID,Visitor,spot,title,uri
1809.0,1809.0,Hr. Michael Kern von Bamberg f. 3. Musie.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
1817.0,1817.0,Wunibald Endrers von Constanz.,Wunibald,Wunibald,http://de.wikipedia.org/wiki/Wunibald
1827.0,1827.0,Hr. Bethmann Hollweg und Frau von Frankfuhrt.,Bethmann Hollweg,Theobald von Bethmann Hollweg,http://de.wikipedia.org/wiki/Theobald_von_Bethmann_Hollweg
1840.0,1840.0,Joseph Meyer von Berlin.,Joseph Meyer,Joseph Meyer,http://de.wikipedia.org/wiki/Joseph_Meyer
1843.0,1843.0,Hr. Michael Kern von Bamberg f. 3. Mufic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
1846.0,1846.0,Jacob Meyer aus dem Müenthal.,Jacob Meyer,Jacob Meyer,http://de.wikipedia.org/wiki/Jacob_Meyer
1864.0,1864.0,"Secretan. Mr. de Brenler, Mr. de Crousaz.",Secretan,Charles-Marc Secretan,http://de.wikipedia.org/wiki/Charles-Marc_Secretan
1867.0,1867.0,Rütty von Dieffenhoffen.,Rütty,John Rutty,http://de.wikipedia.org/wiki/John_Rutty
1879.0,1879.0,Hr. Michael Kern von Bamberg f. 3. Music.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
1888.0,1888.0,Hr. Franz Anton Widmer von Eschenbach f. 2.,Anton Widmer,Anton Widmer,http://de.wikipedia.org/wiki/Anton_Widmer
1904.0,1904.0,Hr. Michael Kern von Bamberg f. 3. Muse.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
1910.0,1910.0,Major Convers de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
1911.0,1911.0,Lager. Hr. Winteler. Hr. Jenni von Glarus.,Winteler,Jost Winteler,http://de.wikipedia.org/wiki/Jost_Winteler
1922.0,1922.0,Deonna Mr. Morillon de Geneve.,Deonna,Raymond Deonna,http://de.wikipedia.org/wiki/Raymond_Deonna
1923.0,1923.0,Schlatter von St. Gallen.,Schlatter,Adolf Schlatter,http://de.wikipedia.org/wiki/Adolf_Schlatter
1934.0,1934.0,Hr. Michael Kern von Bamberg f. 3. Mufic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
1953.0,1953.0,Reſpinger von Basal.,Reſpinger,Alexander Clavel-Respinger,http://de.wikipedia.org/wiki/Alexander_Clavel-Respinger
1967.0,1967.0,Hr. Michael Kern von Bamberg f. 3. Muſic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
1983.0,1983.0,Schlatter von St. Gallen.,Schlatter,Adolf Schlatter,http://de.wikipedia.org/wiki/Adolf_Schlatter
1998.0,1998.0,Predari de Milan.,Predari,Caesar Predari,http://de.wikipedia.org/wiki/Caesar_Predari
1999.0,1999.0,Hr. Michael Kern von Bamberg f. 3. Music.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2010.0,2010.0,Franz Heller aus dem Elsafs.,Franz Heller,"Franz Heller (Politiker, 1900)",http://de.wikipedia.org/wiki/Franz_Heller_%28Politiker%2C_1900%29
2020.0,2020.0,Respinger von Basel.,Respinger,Alexander Clavel-Respinger,http://de.wikipedia.org/wiki/Alexander_Clavel-Respinger
2031.0,2031.0,Hr. Michael Kern von Bamberg s. 3. Music.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2056.0,2056.0,Respinger. Hr. Roschet. Hr. Merian. Hr. Rocher,Respinger,Alexander Clavel-Respinger,http://de.wikipedia.org/wiki/Alexander_Clavel-Respinger
2058.0,2058.0,Hr. Jacob Meyer von Baltenschweil.,Jacob Meyer,Jacob Meyer,http://de.wikipedia.org/wiki/Jacob_Meyer
2064.0,2064.0,Pizzala de Milan.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
2069.0,2069.0,Hr. Michael Kern von Bamberg f. 3. Music.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2122.0,2122.0,Johannes Müller von Rekingen f. 2.,Johannes Müller,Regiomontanus,http://de.wikipedia.org/wiki/Regiomontanus
2124.0,2124.0,Hr. Michael Kern von Bamberg f. 3. Mufic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2132.0,2132.0,Caspar Grüniger von Lachen f. 2.,Grüniger,Augustin Grüniger,http://de.wikipedia.org/wiki/Augustin_Gr%C3%BCniger
2134.0,2134.0,Rudolf Fischer von Meifterschwand f. 3.,Rudolf Fischer,Rudolf Fischer (Sprachwissenschaftler),http://de.wikipedia.org/wiki/Rudolf_Fischer_%28Sprachwissenschaftler%29
2154.0,2154.0,Frau Rathsherr Michlin von Glarus.,Michlin,Alexei Jefimowitsch Michlin,http://de.wikipedia.org/wiki/Alexei_Jefimowitsch_Michlin
2156.0,2156.0,Hr. Michael Kern von Bamberg f. 3. Musie.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2160.0,2160.0,Jacob Ruthishauser von Güttingen.,von Güttingen,Ulrich von Güttingen,http://de.wikipedia.org/wiki/Ulrich_von_G%C3%BCttingen
2163.0,2163.0,S. Wegger von Lachen f. 2.,Wegger,Ole Wegger,http://de.wikipedia.org/wiki/Ole_Wegger
2175.0,2175.0,Hartmann von St. Gallen f. 2.,Hartmann von St. Gallen,Hartmann von St. Gallen,http://de.wikipedia.org/wiki/Hartmann_von_St._Gallen
2177.0,2177.0,Richard. Hr. Stähelin von Basel.,Stähelin,John E. Staehelin,http://de.wikipedia.org/wiki/John_E._Staehelin
2197.0,2197.0,Luchsinger von Glarus f. 2.,Luchsinger,Fritz Luchsinger,http://de.wikipedia.org/wiki/Fritz_Luchsinger
2208.0,2208.0,Hartmann von St. Gallen f. 2.,Hartmann von St. Gallen,Hartmann von St. Gallen,http://de.wikipedia.org/wiki/Hartmann_von_St._Gallen
2210.0,2210.0,Roschet von Basel. Hr. Piccard de Chalon.,Piccard,Auguste Piccard,http://de.wikipedia.org/wiki/Auguste_Piccard
2227.0,2227.0,Elisab. Senn von Baaden.,Senn,Andreas Senn (Regisseur),http://de.wikipedia.org/wiki/Andreas_Senn_%28Regisseur%29
2238.0,2238.0,Mn. Morell de Savoye.    3 Landl.,Morell,Andreas Morell,http://de.wikipedia.org/wiki/Andreas_Morell
2245.0,2245.0,Roschet. Hr. Merian von Basel.,Merian,Matthäus Merian,http://de.wikipedia.org/wiki/Matth%C3%A4us_Merian
2246.0,2246.0,Piccard de Chalon.,Piccard,Bertrand Piccard,http://de.wikipedia.org/wiki/Bertrand_Piccard
2274.0,2274.0,Widal Confiseur de Grison.,Widal,Fernand Widal,http://de.wikipedia.org/wiki/Fernand_Widal
2313.0,2313.0,Hr. Michael Kern von Bamberg f. 3. Mulic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2326.0,2326.0,Hr. Wepfer von Diessenhoffen. f. 3.,Wepfer,Johann Jakob Wepfer,http://de.wikipedia.org/wiki/Johann_Jakob_Wepfer
2339.0,2339.0,Philipp Beck von Nider-Hungarn.,Philipp Beck,Philipp Beck (Fussballspieler),http://de.wikipedia.org/wiki/Philipp_Beck_%28Fussballspieler%29
2345.0,2345.0,Hr. Michael Kern von Bamberg f. 2. Music.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2353.0,2353.0,Hr. Wepfer von Dieffenhoffen. f. 4.,Wepfer,Johann Jakob Wepfer,http://de.wikipedia.org/wiki/Johann_Jakob_Wepfer
2365.0,2365.0,Hr. Michael Kern von Bamberg f. 3. Mufic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2379.0,2379.0,Hr. Wepfer von Dieffenhoffen. f. 3.,Wepfer,Johann Jakob Wepfer,http://de.wikipedia.org/wiki/Johann_Jakob_Wepfer
2382.0,2382.0,Nr. Gigot de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
2387.0,2387.0,Hr. Jacob Weber von Schaffhausen.,Jacob Weber,Jacob Weber,http://de.wikipedia.org/wiki/Jacob_Weber
2394.0,2394.0,Hr. Michael Kern von Bamberg f. 3. Musc.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2396.0,2396.0,Hausheer von Chaam.,Hausheer,Jakob Hausheer,http://de.wikipedia.org/wiki/Jakob_Hausheer
2418.0,2418.0,Mr. Gigot. Mr. Barold de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
2426.0,2426.0,Ir. Michael Kern von Bamberg f. 3. Muße.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2437.0,2437.0,Wenck von Lachen f. 2.,Wenck,Ernst Wenck,http://de.wikipedia.org/wiki/Ernst_Wenck
2442.0,2442.0,Mr. Gigot. de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
2444.0,2444.0,Roux. Mr. Gutta de Geneve.,Gutta,Gutta von Oettingen,http://de.wikipedia.org/wiki/Gutta_von_Oettingen
2457.0,2457.0,Hr. Michael Kern von Bamberg f. 3. Muſic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2461.0,2461.0,Joh. Georg Meyer von Mühlenrütj.,Georg Meyer,"Georg Meyer (Politiker, 1841)",http://de.wikipedia.org/wiki/Georg_Meyer_%28Politiker%2C_1841%29
2468.0,2468.0,Wenck von Lachen f. 2.,Wenck,Ewald Wenck,http://de.wikipedia.org/wiki/Ewald_Wenck
2477.0,2477.0,Mr. Gigot de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
2485.0,2485.0,Mr. Dominico Pizzala de Milan.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
2489.0,2489.0,Hr. Michael Kern von Bamberg f. 3. Muse.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2498.0,2498.0,Truttmann von Schweiz.,Truttmann,Peter Truttmann,http://de.wikipedia.org/wiki/Peter_Truttmann
2499.0,2499.0,Wenck von Lachen f. 2.,Wenck,Ernst Wenck,http://de.wikipedia.org/wiki/Ernst_Wenck
2508.0,2508.0,Hr. Kielmann. Hr Schwarz von Müllhausen.,Kielmann,Marina Kielmann,http://de.wikipedia.org/wiki/Marina_Kielmann
2517.0,2517.0,Mr. Dominico Pizzala de Milan. f. 3.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
2520.0,2520.0,Hr. Michael Kern von Bamberg f. 3. Mufic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2532.0,2532.0,Mr. Beaud de Savoye f. 2.,Beaud,Romain Beaud,http://de.wikipedia.org/wiki/Romain_Beaud
2534.0,2534.0,Hr. Stähelin von Basel.,Stähelin,John E. Staehelin,http://de.wikipedia.org/wiki/John_E._Staehelin
2537.0,2537.0,Hr. Joseph Huber von Gehrweil.,Joseph Huber,Joseph Huber (Soziologe),http://de.wikipedia.org/wiki/Joseph_Huber_%28Soziologe%29
2539.0,2539.0,Mr. Dominico Pizzala de Milan. f. 3.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
2541.0,2541.0,Johann Hauser von Rapperschweil.,Johann Hauser,Johann Nepomuk Hauser,http://de.wikipedia.org/wiki/Johann_Nepomuk_Hauser
2543.0,2543.0,Hr. Michael Kern von Bamberg f. 3. Music.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2549.0,2549.0,Sulzberger von Winterthur.,Sulzberger,Wesley Sulzberger,http://de.wikipedia.org/wiki/Wesley_Sulzberger
2558.0,2558.0,Mr. Beaud de Savoye f. 2.,Beaud,Clément Beaud,http://de.wikipedia.org/wiki/Cl%C3%A9ment_Beaud
2561.0,2561.0,Lumpert aus Tyrol. Federen händler.,Lumpert,Anton Lumpert,http://de.wikipedia.org/wiki/Anton_Lumpert
2565.0,2565.0,r. Joseph Huber von Gehrweil.,Joseph Huber,"Josef Huber (Politiker, 1860)",http://de.wikipedia.org/wiki/Josef_Huber_%28Politiker%2C_1860%29
2571.0,2571.0,Dominico Pizzala de Milan. f. 3.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
2575.0,2575.0,r. Michael Kern von Bamberg f. 3. Musc.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2583.0,2583.0,Legler von Glarus.,Legler,Alexander Legler,http://de.wikipedia.org/wiki/Alexander_Legler
2588.0,2588.0,Mr. Morell de Savoye f. 2.,Morell,Bernhard Morell,http://de.wikipedia.org/wiki/Bernhard_Morell
2605.0,2605.0,Hr. Michael Kern von Bamberg f. 3. Mufic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2616.0,2616.0,Mr. Morell de Savoye f. 2.,Morell,Andreas Morell,http://de.wikipedia.org/wiki/Andreas_Morell
2622.0,2622.0,G gaud de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
2628.0,2628.0,Hs. Georg Steiger von Flaweil.,Georg Steiger,Georg Steiger (General),http://de.wikipedia.org/wiki/Georg_Steiger_%28General%29
2631.0,2631.0,Mr. Dominico Pizzala de Milan. f. 3.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
2637.0,2637.0,Hr. Michael Kern von Bamberg f. 3. Mufic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2652.0,2652.0,Mr. Gigaud de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
2663.0,2663.0,Hr. Michael Kern von Bamberg f. 3. Mufic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2723.0,2723.0,Mr. Dominico Pizzala de Milan. f. 2.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
2730.0,2730.0,Hr. Michael Kern von Bamberg f. 3. Muſic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2753.0,2753.0,Jacob Weber von Schaffhausen.,Jacob Weber,Jacob Weber,http://de.wikipedia.org/wiki/Jacob_Weber
2754.0,2754.0,Franz Schneider aus dem Entlibuch.,Franz Schneider,Franz Schneider (Schauspieler),http://de.wikipedia.org/wiki/Franz_Schneider_%28Schauspieler%29
2761.0,2761.0,Mr. Dominico Pizzala de Milan. f. 3.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
2767.0,2767.0,Hr. Michael Kern von Bamberg f. 3. Mufic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2786.0,2786.0,Hr. Kielmann. Hr. Schwarz von Müllhausen.,Kielmann,Annemarie Kielmann,http://de.wikipedia.org/wiki/Annemarie_Kielmann
2789.0,2789.0,Jacob Weber von Schaffhausen.,Jacob Weber,Jacob Weber,http://de.wikipedia.org/wiki/Jacob_Weber
2790.0,2790.0,Jacob Meyer von Baltenschweil f. 3.,Jacob Meyer,Jacob Meyer,http://de.wikipedia.org/wiki/Jacob_Meyer
2794.0,2794.0,Mr. Dominico Pizzala de Milan. f. 3.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
2798.0,2798.0,Sandtner aus Tyrol f. 2.,Sandtner,Jakob Sandtner,http://de.wikipedia.org/wiki/Jakob_Sandtner
2801.0,2801.0,Hr. Michael Kern von Bamberg f. 3. Mufic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2808.0,2808.0,Heinrich Engel von Seengen.,Heinrich Engel,Heinrich Engel (Maler),http://de.wikipedia.org/wiki/Heinrich_Engel_%28Maler%29
2821.0,2821.0,Jacob Weber von Schaffhausen.,Jacob Weber,Jacob Weber,http://de.wikipedia.org/wiki/Jacob_Weber
2827.0,2827.0,Mr. Dominico Pizzala de Milan. f. 3.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
2829.0,2829.0,Sandtner aus Tyrol f. 2.,Sandtner,Jakob Sandtner,http://de.wikipedia.org/wiki/Jakob_Sandtner
2832.0,2832.0,Hr. Michael Kern von Bamberg f. 3. Mufic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2842.0,2842.0,Hr. Burlet von Reichenburg.,Burlet,Jules de Burlet,http://de.wikipedia.org/wiki/Jules_de_Burlet
2850.0,2850.0,Meuron de Neufchatel.,de Neufchatel,Jean I. de Neufchâtel,http://de.wikipedia.org/wiki/Jean_I._de_Neufch%C3%A2tel
2854.0,2854.0,Jacob Weber von Schaffhausen.,Jacob Weber,Jacob Weber,http://de.wikipedia.org/wiki/Jacob_Weber
2859.0,2859.0,Mr. Dominico Pizzala de Milan. f. 3.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
2860.0,2860.0,Sandtner aus Tyrol f. 2.,Sandtner,Jakob Sandtner,http://de.wikipedia.org/wiki/Jakob_Sandtner
2867.0,2867.0,Hr. Michael Kern von Bamberg f. 3. Muffe.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
2876.0,2876.0,Hr. Burlet von Reichenburg.,Burlet,Jules de Burlet,http://de.wikipedia.org/wiki/Jules_de_Burlet
2889.0,2889.0,Mr. Dominico Pizzala de Milan. f. 3.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
2901.0,2901.0,Rudolf Fischer von Meifterfchwand f. 4.,Rudolf Fischer,Rudolf Fischer (Musiker),http://de.wikipedia.org/wiki/Rudolf_Fischer_%28Musiker%29
2905.0,2905.0,Hr. Burlet von Reichenburg.,Burlet,Delphyne Burlet,http://de.wikipedia.org/wiki/Delphyne_Burlet
2915.0,2915.0,Adam Hess von Heiderloh.,Adam Hess,Adam Hess,http://de.wikipedia.org/wiki/Adam_Hess
2921.0,2921.0,Mr. Dominico Pizzala de Milan. f. 3.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
2938.0,2938.0,Hr. Burlet von Reichenburg.,Burlet,Delphyne Burlet,http://de.wikipedia.org/wiki/Delphyne_Burlet
2941.0,2941.0,Jacob Frey von Affeltrangen f. 2.,Jacob Frey,Jacob Frey,http://de.wikipedia.org/wiki/Jacob_Frey
2952.0,2952.0,Lieut. von Flüe vom Regiment Bocard.,von Flüe,Niklaus von Flüe,http://de.wikipedia.org/wiki/Niklaus_von_Fl%C3%BCe
2959.0,2959.0,Joh. Mettler von Wattweil. 22 Schwaben.,Mettler,Melanie Mettler,http://de.wikipedia.org/wiki/Melanie_Mettler
2960.0,2960.0,Kirchhoffer von Schaffhausen. 1 Landl.,Kirchhoffer,Caspar Kirchhoffer,http://de.wikipedia.org/wiki/Caspar_Kirchhoffer
2990.0,2990.0,Mr. Predari de Mylan.,Predari,Caesar Predari,http://de.wikipedia.org/wiki/Caesar_Predari
2991.0,2991.0,Georg Roth von Oberdiggersheim.,Georg Roth,Georg Roth (Dirigent),http://de.wikipedia.org/wiki/Georg_Roth_%28Dirigent%29
3028.0,3028.0,Mr. Salvador Pizzala de Milan.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
3037.0,3037.0,Hr. Michael Kern von Bamberg f. 3. Mufic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
3058.0,3058.0,Mr. Salvador Pizzala de Milan.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
3068.0,3068.0,Hr. Michael Kern von Bamberg l. 3. Mulic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
3097.0,3097.0,Hr. Michael Kern von Bamberg f. 3. Music.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
3107.0,3107.0,Mr. Beaud de Savoye f. 2.,Beaud,Romain Beaud,http://de.wikipedia.org/wiki/Romain_Beaud
3114.0,3114.0,Passavant. Hr. Stern von Franckfuhrt.,Passavant,Jakob Ludwig Passavant,http://de.wikipedia.org/wiki/Jakob_Ludwig_Passavant
3127.0,3127.0,Fr. Michael Kern von Bamberg f. 3. Müße.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
3128.0,3128.0,Jacob Meyer aus dem Micsnthal f. 2.,Jacob Meyer,Jacob Meyer,http://de.wikipedia.org/wiki/Jacob_Meyer
3147.0,3147.0,Lumpert Federen Händler aus Tyrol.,Lumpert,Anton Lumpert,http://de.wikipedia.org/wiki/Anton_Lumpert
3152.0,3152.0,Mr. Salvador Pizzala de Milan.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
3158.0,3158.0,Hr. Michael Kern von Bamberg f. 3. Müllc.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
3179.0,3179.0,Paßavant. Hr. Stern von Franckfurth.,Paßavant,Jakob Ludwig Passavant,http://de.wikipedia.org/wiki/Jakob_Ludwig_Passavant
3180.0,3180.0,Lumpert Federen Händler aus Tyrol.,Lumpert,Anton Lumpert,http://de.wikipedia.org/wiki/Anton_Lumpert
3182.0,3182.0,Jacob Meyer von Baltenschweil f. 3.,Jacob Meyer,Jacob Meyer,http://de.wikipedia.org/wiki/Jacob_Meyer
3185.0,3185.0,Mr. Salvador Pizzala de Milan.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
3195.0,3195.0,Hr. Michael Kern von Bamberg f. 3. Mußc.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
3222.0,3222.0,Mr. Salvador Pizzala de Milan.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
3227.0,3227.0,Sandtner aus Tyrol.,Sandtner,Jakob Sandtner,http://de.wikipedia.org/wiki/Jakob_Sandtner
3230.0,3230.0,Hr. Michael Kern von Bamberg f. 3. Mufic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
3238.0,3238.0,Labhardt von Steckborren.,Labhardt,Jakob Labhardt,http://de.wikipedia.org/wiki/Jakob_Labhardt
3244.0,3244.0,Hr. Rathsherr Blumer von Glarus.,Blumer,Johann Jakob Blumer,http://de.wikipedia.org/wiki/Johann_Jakob_Blumer
3246.0,3246.0,Beürlin von Brugg.,Beürlin,Jacob Beurlin,http://de.wikipedia.org/wiki/Jacob_Beurlin
3262.0,3262.0,Jacob Hafker. Hr. Knauff von Winterthur.,Knauff,Marie Knauff,http://de.wikipedia.org/wiki/Marie_Knauff
3265.0,3265.0,Hr. Michael Kern von Bamberg f. 3. Music.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
3291.0,3291.0,Pierre Bernard de Mylan.,Pierre Bernard,Pierre Bernard (Fußballspieler),http://de.wikipedia.org/wiki/Pierre_Bernard_%28Fu%C3%9Fballspieler%29
3295.0,3295.0,Hr. Michael Kern von Bamberg f. 3. Mufic.,Michael Kern,Michael Kern (Bildhauer),http://de.wikipedia.org/wiki/Michael_Kern_%28Bildhauer%29
3299.0,3299.0,Laager f. 2. Hr. Tschudj von Glarus f. 4.,Laager,Gustav Laager,http://de.wikipedia.org/wiki/Gustav_Laager
3301.0,3301.0,Ulrich Zellweger ab Gaifs f. 2.,Ulrich Zellweger,Ulrich Zellweger,http://de.wikipedia.org/wiki/Ulrich_Zellweger
3319.0,3319.0,Heinrich Kreisel von Nassau Igstein.,Heinrich Kreisel,Heinrich Kreisel,http://de.wikipedia.org/wiki/Heinrich_Kreisel
3322.0,3322.0,Mr. Salvador Pizzala de Milan f. 4.,Pizzala,Caroline Pizzala,http://de.wikipedia.org/wiki/Caroline_Pizzala
3352.0,3352.0,Mr. Cottinj de Lombard.    Hr. Schmid v. Constanz.,Lombard,Lambert Lombard,http://de.wikipedia.org/wiki/Lambert_Lombard
3363.0,3363.0,Laager f. 2.    Hr. Schönenberger von Glarus.,Laager,Gustav Laager,http://de.wikipedia.org/wiki/Gustav_Laager
3382.0,3382.0,Hr. Beutler von Schongen.,Beutler,Johannes Beutler,http://de.wikipedia.org/wiki/Johannes_Beutler
3479.0,3479.0,de Michel Mayor en France.,Michel Mayor,Michel Mayor,http://de.wikipedia.org/wiki/Michel_Mayor
3513.0,3513.0,de Michel Mayor en France.,Michel Mayor,Michel Mayor,http://de.wikipedia.org/wiki/Michel_Mayor
3519.0,3519.0,Hr. Franz Schmid. aus Entlibuch.,Franz Schmid,"Franz Schmid (Politiker, 1895)",http://de.wikipedia.org/wiki/Franz_Schmid_%28Politiker%2C_1895%29
3523.0,3523.0,Michel Meyer von Winterlingen.,Michel Meyer,Michel Meyer,http://de.wikipedia.org/wiki/Michel_Meyer
3549.0,3549.0,Mr. Le Ministre Gosse. Mr. Cachard de Geneve.,Gosse,Henri-Albert Gosse,http://de.wikipedia.org/wiki/Henri-Albert_Gosse
3597.0,3597.0,Stephan Schneider von Hindelbank f. 2.,Stephan Schneider,Stephan Schneider (Politiker),http://de.wikipedia.org/wiki/Stephan_Schneider_%28Politiker%29
3599.0,3599.0,3 Landl.    3 Handw.,Landl,Ernst Landl,http://de.wikipedia.org/wiki/Ernst_Landl
3601.0,3601.0,6 Handw.    4 Landl,Landl,Ernst Landl,http://de.wikipedia.org/wiki/Ernst_Landl
3602.0,3602.0,Mr. Cottinj de Lombard f. 3.,Lombard,Jeanne Lombard,http://de.wikipedia.org/wiki/Jeanne_Lombard
3609.0,3609.0,3 Handw.    3 Landl.,Landl,Ernst Landl,http://de.wikipedia.org/wiki/Ernst_Landl
3612.0,3612.0,4 Landl.    4 Handw.,Landl,Ernst Landl,http://de.wikipedia.org/wiki/Ernst_Landl
3613.0,3613.0,3 Handw.    2 Landl.,Landl,Ernst Landl,http://de.wikipedia.org/wiki/Ernst_Landl
