Visit_ID,Historical Date,Modern Date,Inn,Inn_ID,Visitor,Guest_ID,Filename,date_folder,start,end,spot,confidence,annotationid,title,uri,label,categories,types,alternateLabels,place,spot_match
7198,19 Juni 1781,1781-01-19,SCHWERDT,1.0,Wardt f. 3. Hr. Blumer von Glaris,7198.0,4649287.txt,1781-06,143.0,148.0,Wardt,0.7899,510246.0,Wardt,http://de.wikipedia.org/wiki/Wardt,Wardt,"['Ehemalige Gemeinde (Kreis Wesel)', 'Gemeindeauflösung 1969', 'Geographie (Xanten)', 'Ort am Niederrhein', 'Ort im Kreis Wesel']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Wardt'],1.0,1.0
7199,19 Juni 1781,1781-01-19,SCHWERDT,1.0,"Landvogt Wagner von Sargans,",7199.0,4649287.txt,1781-06,197.0,204.0,Sargans,0.8127,217827.0,Sargans,http://de.wikipedia.org/wiki/Sargans,Sargans,"['Ort am Alpenrhein', 'Ort im Kanton St. Gallen', 'Ort im St. Galler Rheintal', 'Ortsbild von nationaler Bedeutung im Kanton St. Gallen', 'Sargans', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Sargans'],1.0,1.0
7200,19 Juni 1781,1781-01-19,SCHWERDT,1.0,"Gilbert de Metz, Hr. Sulzer von Basel,",7200.0,4649287.txt,1781-06,217.0,221.0,Metz,0.7866,62699.0,Metz,http://de.wikipedia.org/wiki/Metz,Metz,"['Hochschul- oder Universitätsstadt in Frankreich', 'Metz', 'Mitglied der Ehrenlegion (Stadt)', 'Ort an der Mosel', 'Ort in Grand Est', 'Ortsname keltischer Herkunft', 'Präfektur in Frankreich', 'Reichsstadt', 'Stadt als Namensgeber für einen Asteroiden', 'Stadt in Frankreich']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Metz', 'Divodurum', 'Metz-Sablon']",1.0,1.0
7238,20 Junii 1781,1781-06-20,SCHWERDT,1.0,Wardt f. 3. Hr. Blumer von Glaris,7238.0,4649289.txt,1781-06,84.0,89.0,Wardt,0.7899,510246.0,Wardt,http://de.wikipedia.org/wiki/Wardt,Wardt,"['Ehemalige Gemeinde (Kreis Wesel)', 'Gemeindeauflösung 1969', 'Geographie (Xanten)', 'Ort am Niederrhein', 'Ort im Kreis Wesel']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Wardt'],1.0,1.0
7239,20 Junii 1781,1781-06-20,SCHWERDT,1.0,"Landvogt Wagner von Sargans,",7239.0,4649289.txt,1781-06,138.0,145.0,Sargans,0.8231,217827.0,Sargans,http://de.wikipedia.org/wiki/Sargans,Sargans,"['Ort am Alpenrhein', 'Ort im Kanton St. Gallen', 'Ort im St. Galler Rheintal', 'Ortsbild von nationaler Bedeutung im Kanton St. Gallen', 'Sargans', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Sargans'],1.0,1.0
7240,20 Junii 1781,1781-06-20,SCHWERDT,1.0,"Gilbert de Metz, Hr. Sulzer von Basel.",7240.0,4649289.txt,1781-06,158.0,162.0,Metz,0.7884,62699.0,Metz,http://de.wikipedia.org/wiki/Metz,Metz,"['Hochschul- oder Universitätsstadt in Frankreich', 'Metz', 'Mitglied der Ehrenlegion (Stadt)', 'Ort an der Mosel', 'Ort in Grand Est', 'Ortsname keltischer Herkunft', 'Präfektur in Frankreich', 'Reichsstadt', 'Stadt als Namensgeber für einen Asteroiden', 'Stadt in Frankreich']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Metz', 'Divodurum', 'Metz-Sablon']",1.0,1.0
7241,20 Junii 1781,1781-06-20,SCHWERDT,1.0,Hegner. Hr. Reinhardt von Winterthur Kr.,7241.0,4649289.txt,1781-06,212.0,222.0,Winterthur,0.8191,2679672.0,Winterthur,http://de.wikipedia.org/wiki/Winterthur,Winterthur,"['Ersterwähnung 919', 'Hochschul- oder Universitätsstadt in der Schweiz', 'Ort im Kanton Zürich', 'Ortsbild von nationaler Bedeutung im Kanton Zürich', 'Ortsname keltischer Herkunft', 'Schweizer Gemeinde', 'Stadt als Namensgeber für einen Asteroiden', 'Winterthur']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Winterthur', 'Stadt Winterthur', 'Winterthurer', 'Winti']",1.0,1.0
7242,20 Junii 1781,1781-06-20,SCHWERDT,1.0,de Peynier de Paris f. 2.    14 Ord. Kr.,7242.0,4649289.txt,1781-06,230.0,237.0,Peynier,0.7883,6032846.0,Peynier,http://de.wikipedia.org/wiki/Peynier,Peynier,"['Ort in Provence-Alpes-Côte d’Azur', 'Weinbauort in Frankreich']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Peynier'],1.0,1.0
7243,20 Junii 1781,1781-06-20,STORCHEN,2.0,Hr. Michael Conroff von Kronweissenburg.,7243.0,4649289.txt,1781-06,302.0,317.0,Kronweissenburg,0.7939,88148.0,Wissembourg,http://de.wikipedia.org/wiki/Wissembourg,Wissembourg,"['Ort in Grand Est', 'Reichsstadt', 'Stadt in Frankreich', 'Weinbauort in Frankreich', 'Wissembourg']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Wissembourg', 'Weißenburg', 'Weißenburg im Elsass', 'Kron-Weißenburg', 'Cron-Weißenburg']",1.0,1.0
7245,20 Junii 1781,1781-06-20,STORCHEN,2.0,Diebold f. 2 Hr. Fischer Hr. Scheur v. Hechingen Kr.,7245.0,4649289.txt,1781-06,382.0,391.0,Hechingen,0.8378,85383.0,Hechingen,http://de.wikipedia.org/wiki/Hechingen,Hechingen,"['Ehemalige Kreisstadt in Baden-Württemberg', 'Ersterwähnung 786', 'Hechingen', 'Ort an der Starzel (Neckar)', 'Ort auf der Schwäbischen Alb', 'Ort im Zollernalbkreis', 'Residenzstadt', 'Stadt in Baden-Württemberg']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Hechingen', 'Hechinger']",1.0,1.0
7246,20 Junii 1781,1781-06-20,STORCHEN,2.0,14 Ord. Kr.    2 Landl.    8 Handw.,7246.0,4649289.txt,1781-06,413.0,418.0,Landl,0.8042,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
7247,20 Junii 1781,1781-06-20,ADLER,3.0,Hr. Rominger. Hr. Meyer von Winterlingen f. 4. Kr.,7247.0,4649289.txt,1781-06,467.0,479.0,Winterlingen,0.8628,171829.0,Winterlingen,http://de.wikipedia.org/wiki/Winterlingen,Winterlingen,"['Ersterwähnung 793', 'Ort auf der Schwäbischen Alb', 'Ort im Zollernalbkreis', 'Winterlingen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Winterlingen'],1.0,1.0
7248,20 Junii 1781,1781-06-20,ADLER,3.0,Eberhard Rall von Reutlingen f. 2. Kr.,7248.0,4649289.txt,1781-06,508.0,518.0,Reutlingen,0.7899,18165.0,Reutlingen,http://de.wikipedia.org/wiki/Reutlingen,Reutlingen,"['Ersterwähnung im 11. Jahrhundert', 'Große Kreisstadt in Baden-Württemberg', 'Kreisstadt in Baden-Württemberg', 'Ort auf der Schwäbischen Alb', 'Ort im Landkreis Reutlingen', 'Reichsstadt', 'Reutlingen', 'Weinort im Weinanbaugebiet Württemberg']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Reutlingen', 'Reutlinger', 'Ringelbach', 'Hohbuch', 'Katzensteg']",1.0,1.0
7249,20 Junii 1781,1781-06-20,ADLER,3.0,Huber von Frauenfeld f. 2.,7249.0,4649289.txt,1781-06,539.0,549.0,Frauenfeld,0.753,2415245.0,Frauenfeld,http://de.wikipedia.org/wiki/Frauenfeld,Frauenfeld,"['Ersterwähnung 1246', 'Frauenfeld', 'Hauptort eines Kantons (Schweiz)', 'Ort im Kanton Thurgau', 'Ortsbild von nationaler Bedeutung im Kanton Thurgau', 'Schweizer Gemeinde']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Frauenfeld', 'Dingenhart']",1.0,1.0
7251,20 Junii 1781,1781-06-20,ADLER,3.0,Schneider von Basel.,7251.0,4649289.txt,1781-06,179.0,184.0,Basel,0.773,8509.0,Basel,http://de.wikipedia.org/wiki/Basel,Basel,"['Basel', 'Hauptort eines Kantons (Schweiz)', 'Hochschul- oder Universitätsstadt in der Schweiz', 'Ort am Hochrhein', 'Ort am Oberrhein', 'Ort an der Wiese', 'Ort im Kanton Basel-Stadt', 'Ort mit Binnenhafen', 'Ortsbild von nationaler Bedeutung im Kanton Basel-Stadt', 'Reichsstadt', 'Schweizer Gemeinde', 'Stadt als Namensgeber für einen Asteroiden', 'Stadtrechtsverleihung 1264']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Basel', 'Basler', 'Stadt Basel', 'Basel-Gasfabrik', 'Bâle']",1.0,1.0
7253,20 Junii 1781,1781-06-20,ADLER,3.0,13 Ord. Kr.    4 Landl.,7253.0,4649289.txt,1781-06,413.0,418.0,Landl,0.8042,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
7254,20 Junii 1781,1781-06-20,ROTHHAUS,4.0,Madame Trefslerin von Ludwigsburg.,7254.0,4649289.txt,1781-06,698.0,709.0,Ludwigsburg,0.7697,4698339.0,Ludwigsburg,http://de.wikipedia.org/wiki/Ludwigsburg,Ludwigsburg,"['Gegründet 1704', 'Große Kreisstadt in Baden-Württemberg', 'Kreisstadt in Baden-Württemberg', 'Ludwigsburg', 'Ort im Landkreis Ludwigsburg', 'Stadtrechtsverleihung 1718', 'Weinort im Weinanbaugebiet Württemberg']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Ludwigsburg', 'Stadt Ludwigsburg']",1.0,1.0
7255,20 Junii 1781,1781-06-20,ROTHHAUS,4.0,4 Landl.    2 Handw.    18 Ord. Kr.,7255.0,4649289.txt,1781-06,413.0,418.0,Landl,0.8042,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
7258,20 Junii 1781,1781-06-20,HIRSCHEN,5.0,Jgfr. Rosina Jöslerín von Tübingen.,7258.0,4649289.txt,1781-06,843.0,851.0,Tübingen,0.7316,5076.0,Tübingen,http://de.wikipedia.org/wiki/T%C3%BCbingen,Tübingen,"['Deutsche Universitätsstadt', 'Ehemalige deutsche Landeshauptstadt', 'Ersterwähnung 1078', 'Große Kreisstadt in Baden-Württemberg', 'Kreisstadt in Baden-Württemberg', 'Ort am Neckar', 'Ort an der Ammer (Neckar)', 'Ort im Landkreis Tübingen', 'Residenzstadt', 'Stadtrechtsverleihung im 13. Jahrhundert', 'Träger des Europapreises', 'Tübingen', 'Weinort im Weinanbaugebiet Württemberg']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']","['Tübingen', 'Tübinger', 'Bebenhausen']",1.0,1.0
7259,20 Junii 1781,1781-06-20,HIRSCHEN,5.0,4 Landl.    28 Ord. Kr.    2 Handw.,7259.0,4649289.txt,1781-06,413.0,418.0,Landl,0.8042,999054.0,Landl,http://de.wikipedia.org/wiki/Landl,Landl,"['Eisenwurzen', 'Ennstaler Alpen', 'Gemeindegründung 2015', 'Hochschwab', 'Katastralgemeinde im Bezirk Liezen', 'Ort an der Enns', 'Salza (Enns)', 'Ybbstaler Alpen']","['http://dbpedia.org/ontology/Settlement', 'http://dbpedia.org/ontology/PopulatedPlace', 'http://dbpedia.org/ontology/Place', 'http://dbpedia.org/ontology/Location']",['Landl'],1.0,1.0
